name,latitude,longitude,color,family,subgroup,country
Shenwa [cnu],36.6,2.4,#5453A1,Afro-Asiatic,Berber,Algeria
Shenyang [cmn-9],41.8,123.4,#5C9C62,Tibeto-Burman,Sinitic,China
Sherbro [bun],7.554,-12.639,#749EBB,Niger-Kongo,Atlantic,Sierra Leone
Sherdukpen [sdp],27.2,92.4,#519F90,Kho-Bwa,Sherdukpen-Sartang,India
Sherpa [xsr],27.833,86.833,#40A99F,Tibeto-Burman,Bodic,Nepal
Sherpa_Hile [xsr-2],27.675,86.71,#4D9BC9,Tibeto-Burman,Bodic,Nepal
Shicheng [hak-14],26.3,116.35,#57A147,Tibeto-Burman,Sinitic,China
Shigatse [bod-6],29.26,88.88,#66C27C,Tibeto-Burman,Bodic,China
Shijiazhuang [cmn-21],38.04,114.5,#3EBB44,Tibeto-Burman,Sinitic,China
Shilha [shi-2],29.18,-9.711,#6F5AA9,Afro-Asiatic,Berber,Morocco
Shilluk [shk],6.19,31.6,#829EB1,Nilo-Saharan,East_Sudanic,Sudan
Shimaore [swb],-12.78,45.22,#4962C2,Niger-Kongo,Bantoid,Comoros
Shina [scl],36,74,#3F5F99,Indo-European,Indo-Iranian,Pakistan
Shingazidja [zdj],-12.17,44.4,#5168C5,Niger-Kongo,Bantoid,Comoros
Shinman [plw-2],22.7,96.7,#2AA27A,Austroasiatic,Palaungic,China
Shipibo [shp],-7,-75,#964A69,Panoan,Main,Peru
Shiqi [hak-25],22.5,113.4,#5CA341,Tibeto-Burman,Sinitic,China
Shiriana [shb],3.5,-62.83,#9A5993,Arawak,,Brazil
Shirumba [shw],11.3,30.3,#83A29E,Kordofanian,Heiban,Sudan
Shixing [hak-3],24.82,113.6,#49C34E,Tibeto-Burman,Sinitic,China
Shixing [sxg],27.875,102.275,#198C86,Tibeto-Burman,Qiangic,China
