name,latitude,longitude,color,family,subgroup,country
Campobassano [ita-44],41.6,14.66,#ECEDE7,Indo-European ,Romance,Italy
Camsá [kbh],1,-77,#D1E2EA,Camsá ,,Colombia
Camuno [lmo-6],45.943,10.28,#D1E2EA,Indo-European ,Romance,Italy
Canamari [knm-2],-6.46,-68.78,#79AEC8,Katukinan ,,Brazil
Canarian [spa-10],28,-15.4,#A0C5D8,Indo-European ,Romance,Cape Verde Islands
Candoshi [cbu],-4.17,-77,#E6ECEC,Candoshi ,,Peru
Canela-Krahô [ram],-6.5,-45,#4E91B4,Macro-Je ,Je,Brazil
Cantabrian_East [spa-7],43.3,-4.1,#C1D9E5,Indo-European ,Romance,Spain
Cantabrian_West [spa-6],43.3,-3.9,#C1D9E5,Indo-European ,Romance,Spain
Cantonese [yue],22.333,114,#D1E2EA,Tibeto-Burman ,Sinitic,China
Cantonese_Nanning [yue-9],22.817,108.317,#DEE9EC,Tibeto-Burman ,Sinitic,China
Canzés [lmo-4],45.85,9.27,#ECE5D5,Indo-European ,Romance,Italy
Cao Bang [zyg-2],23.18,105.41,#DDCDAC,Tai-Kadai ,Kam-Tai,China
Caodeng_rGyalrong [jya-6],32.2,101.8,#A98131,Tibeto-Burman ,Na-Qiangic,China
Capanahua [kaq],-7,-74,#A0C5D8,Panoan ,Main Panoan,Peru
Cappadocian [cpg],38.66,34.85,#D6C29A,Indo-European ,Graeco-Phrygian,Turkey
Caquinte [cot],-11.7092,-73.9252,#D1E2EA,Arawak ,Southern Maipuran,Peru
Car [caq],9.167,92.75,#B2D0DE,Austroasiatic ,Nicobar,India_Andaman-Nicobars
Cara [cfd],10.13,8.75,#E1D3B6,Niger-Kongo ,Atlantic-Congo,Nigeria
Carapana [cbc],0.45,-71,#3782A9,Tucanoan ,East Tucanoan,Colombia
Carib [car],7.85,-59,#A0C5D8,Cariban ,Guianan Carib,Guyana
Carib_Suriname [crb-2],5.7,-55.932,#0C6093,Arawak ,Northern Maipuran,Suriname
Carib_Venezuela [crb-3],7.969,-65.67,#0C6093,Arawak ,Northern Maipuran,Venezuela
Carijona [cbd],0.148,-70.708,#79AEC8,Cariban ,Guianan Carib,Colombia
Carolinian [cal],15,146,#EDE9DF,Oceanic,Micronesian,USA Federated States of Micronesia
Carrarese [ita-28],44.08,10.1,#ECEDE7,Indo-European ,Romance,Italy
Cashibo-Cacataibo [cbr],-9.1,-75.5,#8EBAD0,Panoan ,Main Panoan,Peru
Cashinahua [cbs],-10.5,-71.75,#A0C5D8,Panoan ,Main Panoan,Peru
Castellanese [sdn-2],40.913,8.71,#E8DECA,Indo-European ,Romance,Italy-Sardinia
