glottocode,name,isocodes,level,macroarea,latitude,longitude
tese1238,Tese,keg,language,Africa,11.3885,29.5803
tesh1239,Teshenawa,twc,language,Africa,9.64189,8.35594
teso1249,Teso,teo,language,Africa,1.18321,33.9394
tete1250,Tetela,tll,language,Africa,-4.29314,24.546
tete1251,Tetelcingo Nahuatl,nhg,language,North America,18.8854,-98.893
tete1252,Tetete,teb,language,South America,-0.02668,-76.5761
tets1235,Tetserret,,language,Africa,14.973333,5.699722
tetu1245,Tetum,tet,language,Papunesia,-9.11217,125.528
tetu1246,Tetun Dili,tdt,language,Papunesia,-8.58405,125.583
teun1241,Te'un,tve,language,Papunesia,-6.97086,129.143718
teus1236,Teushen,,language,South America,-43.187556,-70.187989
teut1235,Teutila Cuicatec,cut,language,North America,17.9029,-96.6645
tewe1238,Tewe,twx,language,Africa,-18.4459,33.8246
texc1235,Texcatepec Otomi,otx,language,North America,20.7342,-98.2663
texi1237,Texistepec Popoluca,poq,language,North America,17.8926,-94.8076
texm1235,Texmelucan Zapotec,zpz,language,North America,16.49197,-97.08947
tezo1238,Tezoatlán Mixtec,mxb,language,North America,17.6155,-97.9002
thaa1239,Tha,thy,language,Africa,9.21338,11.1751
thad1238,Thado Chin,tcz,language,Eurasia,24.096,93.722
thai1261,Thai,tha,language,Eurasia,14.192,100.671
thai1240,Thai Sign Language,tsq,language,Eurasia,13.7837,100.445
thai1259,Thai Song,soa,language,Eurasia,13.2136,99.8651
thak1245,Thakali,ths,language,Eurasia,28.7014,83.6466
than1255,Thangal Naga,nki,language,Eurasia,25.3472,93.8396
than1259,Thangmi,thf,language,Eurasia,28.7554,85.7657
thao1240,Thao,ssf,language,Papunesia,23.8333,120.93
thar1283,Tharaka,thk,language,Africa,-0.13221,38.073
aheu1239,Thavung,thm,language,Eurasia,17.7655,104.229
thay1249,Thayore,thd,language,Australia,-14.8159,142.034
thay1248,Thaypan,typ,language,Australia,-14.8292,143.324
thee1240,The,thx,language,Eurasia,14.6733,106.667
thoo1240,Tho,tou,language,Eurasia,19.3563,105.363
thom1243,Thompson,thp,language,North America,50.1668,-120.193
thop1236,Thopho,ytp,language,Eurasia,24.15,104.9
kath1251,Thou-Kathu,ykt,language,Eurasia,24.2,105.1
thud1238,Thudam,thw,language,Eurasia,27.7678,87.6189
thul1247,Thu Lao,tyl,language,Eurasia,22.7528,104.251
thul1246,Thulung,tdh,language,Eurasia,27.5389,87.6063
thur1254,Thurawal,tbh,language,Australia,-35.2853,147.475
thur1255,Thuri,thu,language,Africa,8.72567,26.4858
tiag1235,Tiagbamrin Aizi,ahi,language,Africa,5.28022,-4.62352
tial1239,Tiale,mnl,language,Papunesia,-15.2334,166.842
tian1237,Tiang,tbj,language,Papunesia,-2.95505,150.935
tian1238,Tianjin Mandarin,,dialect,,39.186072,117.215424
tibe1274,Tibea,ngy,language,Africa,5.30535,11.3103
tibe1272,Tibetan,bod,language,Eurasia,28.3681,90.1872
tich1238,Tichurong,tcn,language,Eurasia,28.9506,83.4672
ticu1245,Ticuna,tca,language,South America,-3.66289,-69.8723
tida1235,Tidaá Mixtec,mtx,language,North America,17.4142,-97.3333
tidi1241,Tidikelt-Tuat Tamazight,tia,language,Africa,27.019,1.86218
tido1248,Tidore,tvo,language,Papunesia,0.02461,127.746
tief1242,Tiefo-Daramandugu,tiq,language,Africa,10.7184,-4.52619
tief1244,Tiefo-Nyafogo-Numudara,,language,Africa,10.85,-4.45
tiem1235,Tiemacèwè Bozo,boo,language,Africa,15.47052,-4.25688
tien1242,Tiene,tii,language,Africa,-2.84694,16.4765
tiey1235,Tiéyaxo Bozo,boz,language,Africa,14.1223,-5.08609
tifa1245,Tifal,tif,language,Papunesia,-5.03899,141.293
tiga1245,Tigak,tgc,language,Papunesia,-2.70951,150.893
tigo1236,Tigon Mbembe,nza,language,Africa,6.983995,10.70849
tigr1270,Tigre,tig,language,Africa,17.3494,38.2233
tigr1271,Tigrinya,tir,language,Africa,15.3359,38.9266
tiii1241,Tii,txq,language,Papunesia,-10.8425,122.963
tija1235,Tijaltepec Mixtec,xtl,language,North America,17.1539,-97.4578
tika1246,Tikar,tik,language,Africa,5.87004,11.6104
tiko1237,Tikopia,tkp,language,Papunesia,-12.2766,168.822
tila1239,Tilapa Otomi,otl,language,North America,19.4403,-99.5074
till1254,Tillamook,til,language,North America,44.0924,-122.769
tilq1235,Tilquiapan Zapotec,zts,language,North America,16.8529,-96.6321
tilu1238,Tilung,tij,language,Eurasia,27.2203,86.4694
tima1241,Tima,tms,language,Africa,11.7176,29.1632
timb1251,Timbe,tim,language,Papunesia,-6.06875,147.057
timn1235,Timne,tem,language,Africa,8.90294,-12.3331
timo1258,Timor Pidgin,tvy,language,Papunesia,-8.65995,125.59
timo1237,Timote-Cuica,,language,South America,8.848165,-70.975342
timu1245,Timucua,tjm,language,North America,30.3027,-82.3132
timu1262,Timugon Murut,tih,language,Papunesia,5.1796,115.826
tina1246,Tinani,lbf,language,Eurasia,32.2852,77.9912
tina1248,Tinà Sambal,xsb,language,Papunesia,15.5797,120.095
tind1238,Tindi,tin,language,Eurasia,42.3316,45.9227
ting1253,Tingal,tie,language,Africa,12.1797,31.1244
ting1238,Tingui-Boto,tgv,language,South America,-11.5816,-37.538
tini1245,Tinigua,tit,language,South America,2.716,-73.768
tino1235,Tinoc Kallahan,tne,dialect,Papunesia,16.7899,120.994
tinp1237,Tinputz,tpz,language,Papunesia,-5.58358,154.972
kumi1248,Tipai,dih,language,North America,32.331,-116.604
tipp1239,Tippera,tpe,language,Eurasia,23.5864,92.0747
tira1254,Tira,tic,language,Africa,11.0963,30.8092
tira1253,Tirahi,tra,language,Eurasia,34.1792,69.5901
tira1258,Tiranige Diga Dogon,tde,language,Africa,14.76,-3.7
maee1241,Tirax,mme,language,Papunesia,-15.9914,167.288
tiri1258,Tiri-Mea,cir,language,Papunesia,-21.8147,165.792
suri1267,Tirma-Chai,suq,language,Africa,6.03205,35.0823
tiru1241,Tiruray,tiy,language,Papunesia,6.77321,124.127
tita1240,Tita,tdq,language,Africa,8.19382,10.1272
tita1241,Titan,ttv,language,Papunesia,-2.18168,146.888
tivv1240,Tiv,tiv,language,Africa,6.88039,9.26287
tive1236,Tiverighotto,,language,South America,10.102185,-62.515411
tiwa1253,Tiwa (India),lax,language,Eurasia,26.0667,92.2583
tiwi1244,Tiwi,tiw,language,Australia,-11.6308,130.949
tjur1240,Tjurruru,tju,language,Australia,-22.842,118.267
tlac1235,Tlachichilco Tepehua,tpt,language,North America,20.704,-98.1947
tlac1237,Tlacoapa Me'phaa,tpl,language,North America,17.3262,-98.8013
tlac1239,Tlacoatzintepec Chinantec,ctl,language,North America,17.8646,-96.5176
tlac1240,Tlacolulita Zapotec,zpk,language,North America,16.2971,-95.7414
tlah1239,Tlahuitoltepec Mixe,mxp,language,North America,16.9634,-96.1186
tlam1239,Tlamacazapa Nahuatl,nuz,language,North America,18.6239,-99.3992
cent2132,Tlaxcala-Puebla-Central Nahuatl,nhn,language,North America,19.1248,-98.3002
tlaz1235,Tlazoyaltepec Mixtec,mqh,language,North America,17.007,-96.9783
tlin1245,Tlingit,tli,language,North America,59.4447,-135.29
tooo1238,To,toz,language,Africa,7.25936,15.2819
toab1237,To'abaita,mlu,language,Papunesia,-8.39233,160.619
toar1246,Toaripi,tqo,language,Papunesia,-8.07231,146.206
toba1269,Toba,tob,language,South America,-24.40253,-60.4472866667
toba1282,Tobagonian Creole English,tgh,language,North America,11.2388,-60.6791
toba1268,Toba-Maskoy,tmf,language,South America,-21.5474,-58.0158
toba1280,Tobanga,tng,language,Africa,9.8289,16.209
toba1266,Tobati,tti,language,Papunesia,-2.56434,140.71
tobe1252,Tobelo,tlb,language,Papunesia,1.0946,128.154
tobi1238,Tobian,tox,language,Papunesia,7.03081,134.263
tobi1239,Tobilung,tgb,language,Papunesia,6.56097,116.67
tobo1251,Tobo,tbv,dialect,Papunesia,-6.36263,147.376
toca1235,Tocantins Asurini,asu,language,South America,-3.59359,-49.8991
toch1257,Tocho,taz,language,Africa,10.8828,30.1567
toda1252,Toda,tcx,language,Eurasia,11.4184,77.0168
todr1244,Todrah,tdr,language,Eurasia,14.5672,108.114
tofa1246,Tofanma,tlg,language,Papunesia,-3.74322,140.591
tofi1235,Tofin Gbe,tfi,language,Africa,6.51774,2.43226
togb1241,Togbo-Vara Banda,tor,language,Africa,6.35815,22.7362
togo1252,Togoyo,tgy,language,Africa,8.6629,25.9756
toho1245,Tohono O'odham,ood,language,North America,31.7973,-111.995
tojo1241,Tojolabal,toj,language,North America,16.2572,-91.7825
domb1246,Toka-Leya-Dombe,dov,language,Africa,-18.37,26.502
toka1244,Tokano,zuh,language,Papunesia,-6.05047,145.298
toke1240,Tokelau,tkl,language,Papunesia,-9.227642,-171.780833
tokp1240,Tok Pisin,tpi,language,Papunesia,-9.41971,147.303
toku1246,Toku-No-Shima,tkn,language,Eurasia,27.7736,128.961
toll1241,Tol,jic,language,North America,14.6686,-87.0372
tola1247,Tolaki,lbw,language,Papunesia,-4.03577,121.888
tolo1255,Tolomako,tlm,language,Papunesia,-15.1569,166.772
tolo1259,Tolowa-Chetco,tol,language,North America,41.9192,-124.1
toma1245,Toma,tod,language,Africa,8.20383,-9.23439
toma1248,Tomadino,tdi,language,Papunesia,-2.56493,121.944
tomb1245,Tombelala,ttp,language,Papunesia,-2.50998,121.915
tomb1244,Tombonuo,txa,language,Papunesia,6.2892,117.322
tomb1243,Tombulu,tom,language,Papunesia,1.39715,124.754
tome1239,Tomedes,toe,language,South America,3.24999,-69.6666
tomi1243,Tomini,txm,language,Papunesia,0.42569,120.89
donn1238,Tommo-Donno So Dogon,dds,language,Africa,14.3402,-3.51468
tomo1244,Tomoip,tqp,language,Papunesia,-5.30721,151.828
tomo1243,Tomo Kan Dogon,dtm,language,Africa,13.6331,-3.82228
tond1251,Tondano,tdn,language,Papunesia,1.28024,124.964
tond1249,Tondi Songway Kiini,tst,language,Africa,15.262989,-2.816163
tong1321,Tonga (Nyasa),tog,language,Africa,-12.0816,34.0613
tong1325,Tonga (Tonga Islands),ton,language,Papunesia,-21.17,-175.25
tong1318,Tonga (Zambia),toi,language,Africa,-17.422325,27.103495
tong1320,Tongwe,tny,language,Africa,-6.43051,30.0807
tonj1246,Tonjon,tjn,language,Africa,8.357,-4.40666
tonk1249,Tonkawa,tqw,language,North America,30.25,-96.75
tons1239,Tonsawang,tnw,language,Papunesia,1.0539,124.652
tons1240,Tonsea,txs,language,Papunesia,1.51393,125.052
tont1239,Tontemboan,tnt,language,Papunesia,1.24813,124.654
toor1238,Tooro,ttj,language,Africa,0.57291,30.6389
topo1243,Topoiyo,toy,language,Papunesia,-2.06702,119.314
topo1242,Toposa,toq,language,Africa,5.15904,34.2159
tora1263,Torá,trz,language,South America,-6.19532,-61.7416
tora1261,Toraja-Sa'dan,sda,language,Papunesia,-2.97144,119.829
tora1267,Toram,trj,language,Africa,11.2027,19.5254
tora1259,Torau,ttu,language,Papunesia,-6.19922,155.496
torn1244,Tornedalen Finnish,fit,language,Eurasia,67.2527,23.066
toro1249,Toro,tdv,language,Africa,9.09143,8.58194
toro1255,Toromono,tno,language,South America,-13.3028,-67.3931
toro1251,Torona,tqr,language,Africa,11.1254,30.341
toro1252,Toro So Dogon,dts,language,Africa,14.40749,-3.10006
toro1253,Toro Tegu Dogon,dtt,language,Africa,15.0644,-2.22427
torr1261,Torres Strait Creole,tcs,language,Australia,-11.066,142.692
torw1241,Torwali,trw,language,Eurasia,35.3101,72.5316
tosu1234,Tosu,,language,Eurasia,28.533333,102.083333
tote1238,Totela,ttl,language,Africa,-16.9575,24.3751
toto1302,Toto,txo,language,Eurasia,26.67,88.975
toto1304,Totoli,txe,language,Papunesia,1.14995,120.875
toto1308,Totomachapan Zapotec,zph,language,North America,16.8554,-97.0824
toto1305,Totontepec Mixe,mto,language,North America,17.2157,-96.0179
toto1306,Totoro,ttk,language,South America,2.55149,-76.6379
touo1238,Touo,tqu,language,Papunesia,-8.58405,157.296
tour1242,Toura (Côte d'Ivoire),neb,language,Africa,7.76747,-7.33105
tour1243,Toura (Papua New Guinea),don,language,Papunesia,-9.10008,146.988
jeme1245,Towa,tow,language,North America,35.5994,-106.766
towe1240,Towei,ttn,language,Papunesia,-3.87428,140.803
trav1237,Traveller Danish,rmd,language,Eurasia,55.5605,12.059
trav1236,Traveller Norwegian,rmg,language,Eurasia,62.6217,9.48913
trav1235,Traveller Scottish,trl,language,Eurasia,55.9829,-4.38593
treg1243,Tregami,trm,language,Eurasia,34.7548,70.9617
trem1235,Tremembé,tme,language,South America,-3.09359,-40.204
trie1243,Trieng,stg,language,Eurasia,15.5002,107.515
trim1239,Trimuris,tip,language,Papunesia,-2.15863,138.027
trin1273,Tring,tgq,language,Papunesia,1.335,110.036
trin1271,Tringgus-Sembaan Bidayuh,trx,language,Papunesia,1.4313,109.95
trin1276,Trinidadian Creole English,trf,language,North America,10.4208,-61.4171
trin1274,Trinitario,trn,language,South America,-15.3331,-65.4096
trio1238,Trió,tri,language,South America,2.53616,-55.7599
truk1242,Truká,tka,language,South America,-8.49999,-39
trum1247,Trumai,tpy,language,South America,-11.8119,-53.5717
tsaa1242,Tsaangi,tsa,language,Africa,-2.29245,12.7581
colo1256,Tsafiki,cof,language,South America,-0.21181,-79.2347
tsak1249,Tsakhur,tkr,language,Eurasia,41.5916,46.8858
tsak1248,Tsakonian,tsd,language,Eurasia,37.1405,22.7341
tsam1247,Tsamai,tsb,language,Africa,5.3097,36.9139
tsat1238,Tsat,huq,language,Eurasia,18.3192,109.336
tsak1250,Tsaukambo,kvz,language,Papunesia,-5.39076,140.186
tsek1238,Tseku,tsk,language,Eurasia,27.8046,89.1931
tset1236,Tsetsaut,txc,language,North America,55.5,-130.08
dido1241,Tsez,ddo,language,Eurasia,42.2646,45.8096
tsha1245,Tshangla,tsj,language,Eurasia,27.3694,91.7741
tsho1240,Tshobdun,,language,Eurasia,32.18,101.84
tsik1238,Tsikimba,kdl,language,Africa,9.60496,4.88739
tsim1257,Tsimihety Malagasy,xmw,language,Africa,-15.4294,48.8102
tsix1234,Ts'ixa,,language,Africa,-19.180953,23.998153
tsoo1241,Tso,ldp,language,Africa,9.53256,11.4972
tsoa1238,Tsoa,hio,language,Africa,-19.7974,26.9638
tsog1243,Tsogo,tsv,language,Africa,-1.55469,11.1359
tson1249,Tsonga,tso,language,Africa,-23.5754,31.8105
tsot1242,Tsotsitaal,fly,language,Africa,-25.8633,27.4955
tsot1241,Tsotso,lto,language,Africa,0.2975,34.6961
tsou1248,Tsou,tsu,language,Papunesia,23.216,120.787
tsum1240,Tsum,ttz,language,Eurasia,28.4719,85.0817
tsun1242,Ts'ün-Lao,tsl,language,Eurasia,21.3616,102.926
tsuv1239,Tsuvadi,tvd,language,Africa,10.8421,5.22095
tsuv1243,Tsuvan,tsh,language,Africa,10.1551,13.628
tswa1255,Tswa,tsc,language,Africa,-22.9891,32.4287
tswa1253,Tswana,tsn,language,Africa,-24.368,24.7587
tswa1237,Tswapong,two,language,Africa,-23.40552,27.42009
tuuu1240,Tu,mjg,language,Eurasia,36.8177,102.117
tuam1242,Tuamotuan,pmt,language,Papunesia,-16.17259,-146.321755
tuba1279,Tubar,tbu,language,North America,30,-111
tuba1278,Tübatulabal,tub,language,North America,35.327,-117.163
tuca1252,Tucano,tuo,language,South America,0.579755,-69.5763
tuge1241,Tugen,tuy,language,Africa,0.66573,35.8499
tugu1245,Tugun,tzn,language,Papunesia,-7.72555,126.7
tugu1246,Tugutil,tuj,language,Papunesia,0.5806,128.223
tuka1248,Tukang Besi North,khc,language,Papunesia,-5.30994,123.578
tuka1249,Tukang Besi South,bhq,language,Papunesia,-5.7478,123.948
tuki1240,Tuki,bag,language,Africa,4.64348,11.5353
tukp1239,Tukpa,tpq,language,Eurasia,31.4925,78.1627
tuku1254,Tukudede,tkd,language,Papunesia,-8.6788,125.283
tuku1240,Tukumanféd,tkf,language,South America,-11.518,-61.42
tula1252,Tula,tul,language,Africa,9.84629,11.52551
tule1244,Tulehu,tlu,language,Papunesia,-3.57785,128.31
tule1245,Tule-Kaweah Yokuts,,language,North America,36.05354,-118.768616
tuli1249,Tulishi,tey,language,Africa,11.4507,29.108
tulu1258,Tulu,tcy,language,Eurasia,12.8114,75.2651
tulu1259,Tulu-Bohuai,rak,language,Papunesia,-2.14155,146.934
tuma1250,Tuma-Irumu,iou,language,Papunesia,-6.29221,146.609
tuma1260,Tumak,tmc,language,Africa,9.43747,17.4216
tuma1248,Tumari Kanuri,krt,language,Africa,14.2584,13.1571
tumb1250,Tumbuka,tum,language,Africa,-11.3297,33.3738
tumi1238,Tumi,kku,language,Africa,10.5113,8.10378
tuml1238,Tumleo,tmq,language,Papunesia,-3.14955,142.346
tumt1243,Tumtum,tbr,language,Africa,10.6378,30.4128
tumu1242,Tumulung Sisaala,sil,language,Africa,10.63451,-1.79707
tumz1238,Tumzabt,mzb,language,Africa,32.5014,3.85035
tund1254,Tundra Enets,enh,language,Eurasia,70.1626,83.7405
nene1249,Tundra Nenets,yrk,language,Eurasia,66.1775,71.0234
tune1241,Tunen (Retired),baz,language,Africa,4.75,10.67
tung1290,Tungag,lcm,language,Papunesia,-2.52188,150.198
tung1293,Tunggare,trt,language,Papunesia,-3.37462,135.551
tuni1251,Tunia,tug,language,Africa,9.42506,18.2059
tuni1252,Tunica,tun,language,North America,30.9888,-92.5403
tuni1259,Tunisian Arabic,aeb,language,Africa,33.7966,9.56156
tuni1249,Tunisian Sign Language,tse,language,Africa,36.49562,10.03348
tuni1262,Tunisian-Zuwara Berber,,language,Africa,32.863859,11.299621
tunj1244,Tunjung,tjg,language,Papunesia,-0.29048,115.883
tunn1238,Tunni,tqq,language,Africa,1.06167,43.6847
tunx1234,Tunxi,,dialect,,29.7201616,118.2294365
tunz1235,Tunzu,dza,language,Africa,9.115793,10.029445
tuot1238,Tuotomb,ttf,language,Africa,4.65626,10.6592
tupa1250,Tuparí,tpr,language,South America,-11.8884,-62.2544
tupi1274,Tupí,tpw,language,South America,-23.95,-46.38
tupi1273,Tupinambá,tpn,language,South America,-22.807778,-42.106389
tupi1272,Tupinikin,tpk,language,South America,-19,-40.4167
tupu1244,Tupuri,tui,language,Africa,10.0144,14.8697
tura1265,Turaka,trh,language,Papunesia,-9.83576,149.567
turi1246,Turi,trd,language,Eurasia,22.0122,84.4712
turi1247,Turiwára,twt,language,South America,-2,-49.5
turk1306,Turka,tuz,language,Africa,10.7114,-4.92082
turk1308,Turkana,tuv,language,Africa,4.30688,35.7101
turk1303,Turkic Khalaj,klj,language,Eurasia,34.4224,50.3222
nucl1301,Turkish,tur,language,Eurasia,39.8667,32.8667
turk1288,Turkish Sign Language,tsm,language,Eurasia,41.02675,28.85551
turk1304,Turkmen,tuk,language,Eurasia,37.0872,59.1757
turk1310,Turks And Caicos Creole English,tch,language,North America,21.8078,-71.7451
turo1239,Turoyo,tru,language,Eurasia,37.2275,42.1451
turu1250,Turumsa,tqm,language,Papunesia,-7.93238,142.568
turu1249,Turung,try,language,Eurasia,26.3441,92.2676
tusc1257,Tuscarora,tus,language,North America,43.1303,-79.4214
tute1247,Tutelo,tta,language,North America,37.67,-78.75
tuto1241,Tutong,ttg,language,Papunesia,4.74327,114.638
tuts1235,Tutsa Naga,tvt,language,Eurasia,27.161,95.8
tutu1241,Tutuba,tmi,language,Papunesia,-15.4913,167.218
tutu1243,Tututepec Mixtec,mtu,language,North America,16.154,-97.5597
tutu1242,Tututni,tuu,language,North America,42.5563,-124.293
tuva1244,Tuvalu,tvl,language,Papunesia,-8.520813,179.198088
tuvi1240,Tuvinian,tyv,language,Eurasia,48.436,92.6693
tuwa1243,Tuwali Ifugao,ifk,language,Papunesia,16.6646,121.113
tuwa1242,Tuwari,tww,language,Papunesia,-4.80315,142.095
tuwu1238,Tuwuli,bov,language,Africa,7.31095,0.38008
tuxa1239,Tuxá,tud,language,South America,-12.05,-41.1666
tuxi1238,Tuxináwa,tux,language,South America,-9.74999,-69.0167
tuyu1244,Tuyuca,tue,language,South America,0.39441,-70.043515
twan1247,Twana,twa,language,North America,47.7419,-121.765
twen1241,Twents,twd,language,Eurasia,52.2926,6.77085
tyap1238,Tyap,kcg,language,Africa,9.75568,8.3082
tyar1236,Tyaraity,woa,language,Australia,-12.4868,130.676
tzel1254,Tzeltal,tzh,language,North America,16.6384,-92.2786
tzot1259,Tzotzil,tzo,language,North America,16.6362,-92.7388
tzut1248,Tz'utujil,tzj,language,North America,14.6351,-91.2012
uuuu1243,U,uuu,language,Eurasia,22.6767,101.772
uabm1237,Uab Meto,aoz,language,Papunesia,-9.77284,124.144
uain1239,Uainuma-Mariate,,language,South America,-2.676394,-68.435669
uamu1236,Uamué,uam,language,South America,-8.49999,-38.75
uare1241,Uare,ksj,language,Papunesia,-9.69571,147.687
ubag1245,Ubaghara,byc,language,Africa,5.72343,7.96439
uban1243,Ubang,uba,language,Africa,6.40906,9.2616
ubii1238,Ubi,ubi,language,Africa,11.8006,18.558
ubir1237,Ubir,ubr,language,Papunesia,-9.59044,149.396
ubyk1235,Ubykh,uby,language,Eurasia,43.67,39.67
ucay1237,Ucayali-Yurúa Ashéninka,cpb,language,South America,-9.49424,-73.1836
udaa1238,Uda,uda,language,Africa,4.70196,8.06562
udii1243,Udi,udi,language,Eurasia,40.9,47.7236
udih1248,Udihe,ude,language,Eurasia,46.6309,135.678
udmu1245,Udmurt,udm,language,Eurasia,56.12921,52.63548
uduk1239,Uduk,udu,language,Africa,9.16012,34.2293
ufim1240,Ufim,ufi,language,Papunesia,-6.05128,146.245
ugan1238,Ugandan Sign Language,ugn,language,Africa,0.2475,32.4829
ughe1237,Ughele,uge,language,Papunesia,-8.45725,157.341
ugon1239,Ugong,ugo,language,Eurasia,14.2408,100.098
uham1238,Uhami,uha,language,Africa,7.38143,5.68537
uigh1240,Uighur,uig,language,Eurasia,43.67,79.75
uiri1238,Uirina,,language,South America,0.662461,-63.76648
uisa1238,Uisai,uis,language,Papunesia,-6.55533,155.706
ujir1237,Ujir,udj,language,Papunesia,-5.69329,134.257
ukaa1243,Ukaan,kcf,language,Africa,7.59722,6.03933
ukhw1241,Ukhwejo,ukh,language,Africa,2.9095,16.267
ukit1237,Ukit,umi,language,Papunesia,1.56623,114.579
ukpe1247,Ukpe-Bayobiri,ukp,language,Africa,6.52883,9.02603
