name,latitude,longitude,color,family,subgroup,country
Luhe [hak-19],23.3,115.65,#DB6DD7,Tibeto-Burman ,Sinitic,China
Luimbi [lum],-11.244,17.415,#DB6DD7,Niger-Kongo ,Atlantic-Congo,Angola
Luiseño [lui],33.33,-117.17,#DB6DD7,Uto-Aztecan ,North Uto-Aztecan,USA
Lujiang [cmn-30],31.26,117.275,#FA78A1,Tibeto-Burman ,Sinitic,China
Lukpa [dop],9.52,1.67,#DB6DD7,Niger-Kongo ,Atlantic-Congo,Benin
Lule [xxx-15],-24.8,-65.4,#0E74B8,Lule-Vilela ,,Argentina
Lummi [str],48.7,-122.67,#BFC7D4,Salish ,Central Salish,Canada
Lumun [lmd],10.8,30.2,#FA78A1,Talodi-Heiban ,Talodi,Sudan
Lun Bawang [lnd-2],3.9,115.68,#DB6DD7,Malayo-Polynesian,North Borneo,Malaysia-Borneo
Lun_Dayeh [lnd],3.961,115.86,#027B95,Malayo-Polynesian,North Borneo,Malaysia-Borneo
Lunda [lun],-11.18,23.87,#0E74B8,Niger-Kongo ,Atlantic-Congo,Zambia
Lungchang [njb-3],27.38,96.02,#027B95,Tibeto-Burman ,Kuki-Chin-Naga,India
Lungchow [zzj],22.25,107,#0E74B8,Tai-Kadai ,South Tai-Kadai,China
Lungga [lga],-8.144,156.591,#0E74B8,Oceanic,Western Oceanic,Solomons
Lungu [mgr-2],-9.366,31.244,#0E74B8,Niger-Kongo ,Atlantic-Congo,Zambia
Lungu-2 [mgr-3],-8.87,31.23,#687D02,Niger-Kongo ,Atlantic-Congo,Zambia
Luo [luo],-0.4,34.4,#DB6DD7,Nilo-Saharan ,Nilotic,Kenya
Luoba [adi-13],29.48,95.5,#DB6DD7,Tibeto-Burman ,Macro-Tani,China
Luoxiu [yue-20],23.07,110.29,#0E74B8,Tibeto-Burman ,Sinitic,China
Luoyang [cmn-26],34.67,112.44,#FA78A1,Tibeto-Burman ,Sinitic,China
Luquan [ywq],25.55,102.475,#DA7DD9,Tibeto-Burman ,Lolo-Burmese,China
Luri [ldd-2],33.5,48.35,#DB6DD7,Indo-European ,Indo-Iranian,Iran
Luritja [piu-2],-23.3,131.9,#8A7DFF,Pama-Nyungan ,Wati,Australia
Lurö [tef],8.24,93.13,#0E74B8,Austroasiatic ,Nicobar,India_Andaman-Nicobars
Lushan [xxx-108],33.75,112.9,#BDEF90,Hmong-Mien ,Hmongic,China
Lushootseed [lut],48,-122,#C727BA,Salish ,Central Salish,USA
Lusi [khl],-5.546,149.144,#027B95,Oceanic,,Papua New Guinea-Bismarcks
Lusoga [xog],0.4,33.39,#5BF992,Niger-Kongo ,Atlantic-Congo,Uganda
Lüsu [ers],27.875,102.3,#FA78A1,Tibeto-Burman ,Na-Qiangic,China
Luthigh [xpj],-12.33,142.67,#DB6DD7,Pama-Nyungan ,Paman,Australia
Luvale [lue],-12,22,#0E74B8,Niger-Kongo ,Atlantic-Congo,Angola
Luwati [luv],23.6,58.583,#FE7C90,Indo-European ,Indo-Iranian,Oman
Luyi [lyn],-15.3,23.6,#0E74B8,Niger-Kongo ,Atlantic-Congo,Zambia
Luyia [ida],0.299,34.068,#DB6DD7,Niger-Kongo ,Atlantic-Congo,Kenya
Luzhou [cmn-44],28.883,105.45,#DB6DD7,Tibeto-Burman ,Sinitic,China
Lyele [lee],12.317,-2.466,#0E74B8,Niger-Kongo ,Atlantic-Congo,Burkina Faso
Lyngngam [lyg],25.35,91.05,#907CFE,Austroasiatic ,Khasi-Palaung,India
Ma_Manda [skc],-6.375,146.57,#027B95,Trans New Guinea ,Morobe-Eastern Highlands,Papua New Guinea
Ma'a [cma],-4.697,38.29,#0E74B8,Afro-Asiatic ,Cushitic,Tanzania
Ma'ya [slz],-1.25,130.92,#027B95,Malayo-Polynesian,Eastern Malayo-Polynesian,Indonesia-Papua
Maale [mdy],5.92,36.99,#DB6DD7,Afro-Asiatic ,Omotic,Ethiopia
Maang [xxx-128],23.56,105.7,#BDEF90,Tibeto-Burman ,Lolo-Burmese,China
Maanyan [mhy],-2,115,#0E74B8,Malayo-Polynesian,Barito,Indonesia-Kalimantan
Maasai [mas],-3,36,#0E74B8,Nilo-Saharan ,Nilotic,Tanzania
Maasinankoore [ffm],11.13,-3.65,#0E74B8,Niger-Kongo ,Atlantic-Congo,Mali
Maastricht [lim-2],50.85,5.683,#0E74B8,Indo-European ,Germanic,Netherlands
Maay [ymm],3.22,43.62,#DB6DD7,Afro-Asiatic ,Cushitic,Mali
Maba [mde],13.75,20.83,#DB6DD7,Nilo-Saharan ,Maban,Chad
Mabaan [mfz],10.5,33.75,#DB6DD7,Nilo-Saharan ,Nilotic,Sudan
Mabalay_Atayal [tay-2],24.444,121.392,#0E74B8,Austronesian ,Atayalic,Taiwan
Mabi [nmg-3],2.39,10.08,#DB6DD7,Niger-Kongo ,Atlantic-Congo,Nigeria
Mabire [muj],11.75,18.58,#0E74B8,Afro-Asiatic ,Chadic,Sudan
Macedonian [mkd],41.6,22,#B57CF3,Indo-European ,Balto-Slavic,Macedonia
Macedonian_Debar [mkd-2],41.52,20.53,#B57CF3,Indo-European ,Balto-Slavic,Macedonia
Macedonian_Kostur [mkd-4],40.52,21.27,#B57CF3,Indo-European ,Balto-Slavic,Macedonia
Macedonian_southeastern [mkd-3],41.18,22.72,#B57CF3,Indo-European ,Balto-Slavic,Macedonia
Machame [jmc],-3.29,37.07,#607CFB,Niger-Kongo ,Atlantic-Congo,Tanzania
Macuna [myy],-0.2,-70.15,#54262F,Tucanoan ,East Tucanoan,Colombia
Macushi [mbc],4.5,-60,#437D0F,Cariban ,Venezuelan,Brazil
Mada [mda],9.02,8.34,#DB6DD7,Niger-Kongo ,Atlantic-Congo,Nigeria
Mada [mxu],10.88,14.11,#DB6DD7,Afro-Asiatic ,Central Afro-Asiatic,Cameroon
